Date,GLD,KWEB,QQQ,URA,VOO,VT
2021-05-12,170.42999267578125,57.34131622314453,307.18206787109375,17.216407775878906,346.0591735839844,88.86235809326172
2021-05-13,171.1300048828125,55.245697021484375,309.5570068359375,16.871753692626953,350.17218017578125,89.69015502929688
2021-05-14,172.69000244140625,57.11589431762695,316.3910217285156,17.413354873657227,355.5478515625,91.13883209228516
2021-05-17,174.6999969482422,57.64188003540039,314.4716796875,17.741601943969727,354.6937561035156,90.9588623046875
2021-05-18,175.0399932861328,58.543582916259766,312.3487548828125,18.012401580810547,351.62982177734375,90.79690551757812
2021-05-19,175.16000366210938,58.66880798339844,312.70745849609375,17.57748031616211,350.70147705078125,90.32001495361328
2021-05-20,175.9600067138672,59.76253890991211,318.7562561035156,17.790834426879883,354.4430236816406,91.35476684570312
2021-05-21,176.0399932861328,58.56027603149414,316.9920349121094,17.520036697387695,354.17376708984375,91.22879028320312
2021-05-24,176.35000610351562,58.076026916503906,322.32354736328125,17.421560287475586,357.7483215332031,91.95761108398438
2021-05-25,177.9499969482422,58.986080169677734,322.7694091796875,17.24923324584961,356.99627685546875,91.9756088256836
2021-05-26,177.63999938964844,58.73560333251953,323.8939514160156,17.536449432373047,357.6461486816406,92.20055389404297
2021-05-27,177.7100067138672,58.56862258911133,322.6822204589844,18.05343246459961,357.803955078125,92.33554077148438
2021-05-28,178.3800048828125,58.7773551940918,323.70001220703125,17.954957962036133,358.5003356933594,92.59646606445312
2021-06-01,177.89999389648438,61.140132904052734,322.6239929199219,18.70171356201172,358.2218017578125,92.9473876953125
2021-06-02,178.77000427246094,60.271827697753906,323.2541198730469,18.89045524597168,358.8252868652344,93.08233642578125
2021-06-03,175.27000427246094,58.34320068359375,319.8904113769531,18.57041358947754,357.4605407714844,92.56946563720703
2021-06-04,177.16000366210938,58.80239486694336,325.3188171386719,19.120223999023438,360.7007141113281,93.45125579833984
2021-06-07,177.8699951171875,57.5500373840332,326.2882080078125,19.391027450561523,360.3943786621094,93.51424407958984
2021-06-08,177.32000732421875,57.48324203491211,326.44329833984375,19.18587303161621,360.4501037597656,93.48725128173828
2021-06-09,176.97999572753906,57.524993896484375,326.5208435058594,19.054576873779297,359.88360595703125,93.24429321289062
2021-06-10,177.74000549316406,57.967491149902344,329.92327880859375,19.251523971557617,361.5456237792969,93.70319366455078
2021-06-11,175.74000549316406,57.650230407714844,330.78607177734375,19.259729385375977,362.17694091796875,93.87416076660156
2021-06-14,174.7100067138672,58.03428268432617,333.9558410644531,18.00419807434082,363.0867919921875,94.03612518310547
